acc,Alias,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE_filetype_ss,DATASTORE_provider_ss,DATASTORE_region_ss,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sample_acc,Sample Name,sample_name,SRA_accession,SRA Study,title,AvgSpotLen,Bases,Bytes,MBases,MBytes,INSDC_center_alias,Description
ERR1885571,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946069,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599686,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,11360581000,5656148704,11360,5394,CENTRE FOR GEOGENETICS,
ERR1885572,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946070,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599686,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,3482801685,1490377832,3482,1421,CENTRE FOR GEOGENETICS,
ERR1885573,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946071,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599686,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,14475166581,6705080175,14475,6394,CENTRE FOR GEOGENETICS,
ERR1885574,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946072,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599686,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,1102715071,372598017,1102,355,CENTRE FOR GEOGENETICS,
ERR1885575,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946073,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599686,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,2148805805,975210389,2148,930,CENTRE FOR GEOGENETICS,
ERR1885576,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946074,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599686,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,4329181887,1919315874,4329,1830,CENTRE FOR GEOGENETICS,
ERR1885577,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946075,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_E12.Dab2nd_NOuser_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599687,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,94,570289164,353712902,570,337,CENTRE FOR GEOGENETICS,
ERR1885578,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946076,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_E15.2Rmp_user_CAGCTA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599687,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,101,2183217717,762721189,2183,727,CENTRE FOR GEOGENETICS,
ERR1885579,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946077,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599687,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,101,4632767283,2142830887,4632,2043,CENTRE FOR GEOGENETICS,
ERR1885580,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946078,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599687,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,101,13412905646,6136764227,13412,5852,CENTRE FOR GEOGENETICS,
ERR1885581,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946079,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599687,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,101,1779340028,617892377,1779,589,CENTRE FOR GEOGENETICS,
ERR1885582,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946080,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599687,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,101,2980470509,1331741097,2980,1270,CENTRE FOR GEOGENETICS,
ERR1885583,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946081,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599687,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,101,6198188503,2932259686,6198,2796,CENTRE FOR GEOGENETICS,
ERR1885584,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946082,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599687,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,101,6257218054,2871010616,6257,2738,CENTRE FOR GEOGENETICS,
ERR1885585,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946083,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_SCY1.2_user_TGTCTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599687,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,101,1607675580,547431726,1607,522,CENTRE FOR GEOGENETICS,
ERR1885586,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946084,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER11_L_E12.Dab2nd_NOuser_AGCATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599688,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,94,678398658,429574249,678,409,CENTRE FOR GEOGENETICS,
ERR1885587,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946085,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER11_L_E12.Dab2nd_NOuser_AGCATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599688,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,126,9621706878,4202641827,9621,4007,CENTRE FOR GEOGENETICS,
ERR1885588,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946086,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER11_L_E12.Dab2nd_NOuser_AGCATG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599688,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,76,3152069752,2011005484,3152,1917,CENTRE FOR GEOGENETICS,
ERR1885589,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946087,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER11_L_E15.1_user_GACCGG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599688,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,101,2251872265,791386803,2251,754,CENTRE FOR GEOGENETICS,
ERR1885590,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946088,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER11_L_E15.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599688,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,101,1258513227,443583745,1258,423,CENTRE FOR GEOGENETICS,
ERR1885591,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946089,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER11_L_SCY1.1_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599688,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,101,5029302373,2342460100,5029,2233,CENTRE FOR GEOGENETICS,
ERR1885592,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946090,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER11_L_SCY1.1_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599688,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,101,15346060897,7064917253,15346,6737,CENTRE FOR GEOGENETICS,
ERR1885593,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946091,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER11_L_SCY1.1_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599688,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,101,8456836353,3824080430,8456,3646,CENTRE FOR GEOGENETICS,
ERR1885594,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946092,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER11_L_SCY1.1_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599688,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,101,17349239246,7559702255,17349,7209,CENTRE FOR GEOGENETICS,
ERR1885595,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946093,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER11_L_SCY1.1_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599688,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,101,2154604619,752762054,2154,717,CENTRE FOR GEOGENETICS,
ERR1885596,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946094,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER11_L_SCY1.2Rmp_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599688,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,101,1263805122,431199592,1263,411,CENTRE FOR GEOGENETICS,
ERR1885597,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946095,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER12_M_E12.Dab2nd_NOuser_CGATGA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,94,722020674,459058619,722,437,CENTRE FOR GEOGENETICS,
ERR1885598,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946096,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER12_M_E12.Dab2nd_NOuser_CGATGA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,126,7565298930,3369230394,7565,3213,CENTRE FOR GEOGENETICS,
ERR1885599,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946097,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER12_M_E15.2Rmp_user_ACGCAT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,101,2273679882,787676469,2273,751,CENTRE FOR GEOGENETICS,
ERR1885600,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946098,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER12_M_SCY1.1_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,101,5110913302,2295831470,5110,2189,CENTRE FOR GEOGENETICS,
ERR1885601,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946099,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER12_M_SCY1.1_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,101,10105374614,4796727082,10105,4574,CENTRE FOR GEOGENETICS,
ERR1885602,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946100,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER12_M_SCY1.1_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,101,10384107849,4762988779,10384,4542,CENTRE FOR GEOGENETICS,
ERR1885603,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946101,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER12_M_SCY1.1_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,101,2043342312,703498432,2043,670,CENTRE FOR GEOGENETICS,
ERR1885604,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946102,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER12_M_SCY1.1_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,101,7184630859,3247257041,7184,3096,CENTRE FOR GEOGENETICS,
ERR1885605,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946103,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER12_M_SCY1.1_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,101,13830973128,6109174878,13830,5826,CENTRE FOR GEOGENETICS,
ERR1885606,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946104,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER12_M_SCY1.2_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,101,8626083871,3893752265,8626,3713,CENTRE FOR GEOGENETICS,
ERR1885607,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946105,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER12_M_SCY1.2_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,101,16920409507,8076195028,16920,7702,CENTRE FOR GEOGENETICS,
ERR1885608,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946106,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER12_M_SCY1.2_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,101,17192714597,7926037166,17192,7558,CENTRE FOR GEOGENETICS,
ERR1885609,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946107,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER12_M_SCY1.2_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,101,8704409977,3861415905,8704,3682,CENTRE FOR GEOGENETICS,
ERR1885610,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946108,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER12_M_SCY1.2_user_TCTCGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,ERS1599689,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,101,17930673824,8418701055,17930,8028,CENTRE FOR GEOGENETICS,
